,country,utility_name,utility_code,utility_ID,year,connection_type,total_number_connections,residential_connections,electricity_sold_year_MWh,distribution_length_km,num_employees,avg_price_MWh_local,OPEX_local,CAPEX_local,TOTEX_local,energy_losses_technical&nontechnical_%,avg_duration_interruptions_suscriber,avg_frequency_interruptions_subscriber,residential_coverage (#/100 households),avg_residential_tarif_local,avg_industrial_tarif_local,privatization_year,residential_connections_employee,energy_sold_employee
85,Antigua and Barbuda ,ANTIGUA PUBLIC UTILITIES AUTHORITY,APUA,206001,2002.0,Elec - Distribution,26142.0,23835.0,162400.148,648.6,275.0,0.0,102888343.0,8323864.666666667,137383337.33333334,0.1849,0.068,0.0018,0.0,660.6953308,853.8994481,0.0,86.67272727,590.5459927
86,Antigua and Barbuda ,ANTIGUA PUBLIC UTILITIES AUTHORITY,APUA,206001,2003.0,Elec - Distribution,27017.0,24596.0,150132.641,657.1,296.0,0.0,116471406.0,4462145.0,120933551.0,0.12963333333333332,0.068,0.0018,0.0,793.3965785,974.2137551,0.0,83.09459459,507.2048682
87,Antigua and Barbuda ,ANTIGUA PUBLIC UTILITIES AUTHORITY,APUA,206001,2004.0,Elec - Distribution,27752.0,25293.0,168833.012,665.6,275.0,0.0,130707012.0,9109449.0,139816461.0,0.102,0.068,0.0018,0.0,714.0780264,923.0747552,0.0,91.97454545,613.9382255
88,Antigua and Barbuda ,ANTIGUA PUBLIC UTILITIES AUTHORITY,APUA,206001,2005.0,Elec - Distribution,28724.0,26188.0,175897.223,657.1,244.0,0.0,140000000.0,11400000.0,151400000.0,0.102,0.068,0.0018,0.0,722.7233118999999,917.0626527999999,0.0,107.3278689,720.8902582
89,Antigua and Barbuda ,ANTIGUA PUBLIC UTILITIES AUTHORITY,APUA,206001,2006.0,Elec - Distribution,0.0,0.0,164315.756,657.1,272.5,0.0,122516690.25,8323864.666666667,137383337.33333334,0.12963333333333332,0.068,0.0018,0.0,722.7233118999999,917.0626527999999,0.0,92.2674340525,608.1448361500001
90,Antigua and Barbuda ,ANTIGUA PUBLIC UTILITIES AUTHORITY,APUA,206001,2007.0,Elec - Distribution,0.0,0.0,164315.756,657.1,272.5,0.0,122516690.25,8323864.666666667,137383337.33333334,0.12963333333333332,0.068,0.0018,0.0,722.7233118999999,917.0626527999999,0.0,92.2674340525,608.1448361500001
91,Brazil,BANDEIRANTE ENERGIA S/A.,BANDEIRANTE Â SP,90367,1987.0,Elec - Distribution,1409319.173,1277732.39,18003262.32,25788.0,6109.180717,87.66,790042500.0,128912666.66666667,886727000.0,0.084125,10.829148458714284,9.7461116440625,0.91230602,194.8983470875,185.2682294,0.0,209.1495488,2946.919261
92,Brazil,BANDEIRANTE ENERGIA S/A.,BANDEIRANTE Â SP,90367,1988.0,Elec - Distribution,1455360.295,1320907.005,18875822.38,25788.0,6264.282732,87.66,790042500.0,128912666.66666667,886727000.0,0.084125,10.829148458714284,9.7461116440625,0.916468405,194.8983470875,185.2682294,0.0,210.8632482,3013.2456
93,Brazil,BANDEIRANTE ENERGIA S/A.,BANDEIRANTE Â SP,90367,1989.0,Elec - Distribution,1502036.387,1362585.757,19740508.24,25788.0,6447.854715,87.66,790042500.0,128912666.66666667,886727000.0,0.084125,10.829148458714284,9.7461116440625,0.918657695,194.8983470875,185.2682294,0.0,211.3238926,3061.562195
94,Brazil,BANDEIRANTE ENERGIA S/A.,BANDEIRANTE Â SP,90367,1990.0,Elec - Distribution,1547895.233,1403907.554,19262502.31,25788.0,6415.232877,87.66,790042500.0,128912666.66666667,886727000.0,0.084125,10.829148458714284,9.7461116440625,0.919756785,194.8983470875,185.2682294,0.0,218.8396869,3002.619341
95,Brazil,BANDEIRANTE ENERGIA S/A.,BANDEIRANTE Â SP,90367,1991.0,Elec - Distribution,1604253.586,1449547.318,19737762.78,25788.0,6317.36736,87.66,790042500.0,128912666.66666667,886727000.0,0.084125,10.829148458714284,8.192151766,0.922808326,194.8983470875,185.2682294,0.0,229.4543337,3124.365207
96,Brazil,BANDEIRANTE ENERGIA S/A.,BANDEIRANTE Â SP,90367,1992.0,Elec - Distribution,1660382.577,1501413.247,19719429.73,25788.0,6273.179597,87.66,790042500.0,128912666.66666667,886727000.0,0.084125,10.829148458714284,8.619633279,0.928803768,194.8983470875,185.2682294,0.0,239.3384764,3143.45053
97,Brazil,BANDEIRANTE ENERGIA S/A.,BANDEIRANTE Â SP,90367,1993.0,Elec - Distribution,1730048.608,1565428.345,20430578.7,25788.0,6180.059075,87.66,790042500.0,128912666.66666667,886727000.0,0.084125,7.740517512,9.069421561,0.941025812,194.8983470875,185.2682294,0.0,253.3031362,3305.887282
98,Brazil,BANDEIRANTE ENERGIA S/A.,BANDEIRANTE Â SP,90367,1994.0,Elec - Distribution,1792059.644,1621446.106,21182634.56,25788.0,6362.44481,87.66,790042500.0,128912666.66666667,886727000.0,0.084125,8.03855724,9.043619509,0.947142835,194.8983470875,185.2682294,0.0,254.8463922,3329.323112
99,Brazil,BANDEIRANTE ENERGIA S/A.,BANDEIRANTE Â SP,90367,1995.0,Elec - Distribution,1848164.631,1671987.782,21994049.33,25788.0,6243.91193,87.66,790042500.0,128912666.66666667,886727000.0,0.084125,10.96362992,11.21482893,0.949053462,72.71701485,185.2682294,0.0,267.7788862,3522.47911
100,Brazil,BANDEIRANTE ENERGIA S/A.,BANDEIRANTE Â SP,90367,1996.0,Elec - Distribution,1906026.445,1724104.879,22167852.75,25788.0,6127.587327,87.66,790042500.0,128912666.66666667,886727000.0,0.084125,14.95307893,13.90730646,0.950967942,100.5090896,185.2682294,0.0,281.3676554,3617.713069
101,Brazil,BANDEIRANTE ENERGIA S/A.,BANDEIRANTE Â SP,90367,1997.0,Elec - Distribution,1962883.0,1775861.0,23387909.1,25788.0,6013.395931,87.66,790042500.0,128912666.66666667,886727000.0,0.084125,15.07229482,15.3909245,0.950878668,110.8334547,185.2682294,0.0,295.3174912,3889.301381
102,Brazil,BANDEIRANTE ENERGIA S/A.,BANDEIRANTE Â SP,90367,1998.0,Elec - Distribution,2022056.0,1830348.0,22890718.0,25788.0,4503.0,87.66,790042500.0,128912666.66666667,886727000.0,0.084125,16.29,13.8299003,0.948577292,116.47,185.2682294,0.0,406.473018,5083.437264
103,Brazil,BANDEIRANTE ENERGIA S/A.,BANDEIRANTE Â SP,90367,1999.0,Elec - Distribution,2086744.0,1891637.0,22052456.0,25788.0,3257.0,87.66,790042500.0,128912666.66666667,886727000.0,0.099,13.49,11.43,0.948854835,128.34,185.2682294,1.0,580.7912189,6770.787842
104,Brazil,BANDEIRANTE ENERGIA S/A.,BANDEIRANTE Â SP,90367,2000.0,Elec - Distribution,2168525.0,1972141.0,21981649.0,25788.0,2799.0,87.66,790042500.0,128912666.66666667,886727000.0,0.068,9.63,9.39,0.964171112,146.08,185.2682294,1.0,704.5877099,7853.393712
105,Brazil,BANDEIRANTE ENERGIA S/A.,BANDEIRANTE Â SP,90367,2001.0,Elec - Distribution,2247273.0,2028028.0,20492274.0,25788.0,2744.0,87.66,790042500.0,128912666.66666667,886727000.0,0.0487,10.89,12.82,0.966371867,168.49,185.2682294,1.0,739.0772595,7468.029883
106,Brazil,BANDEIRANTE ENERGIA S/A.,BANDEIRANTE Â SP,90367,2002.0,Elec - Distribution,2397115.76,2188526.163,20221407.0,25788.0,2472.919355,87.66,790042500.0,128912666.66666667,886727000.0,0.075,12.4,8.47,0.0,199.0727938,185.2682294,1.0,884.9969811,8177.139687
107,Brazil,BANDEIRANTE ENERGIA S/A.,BANDEIRANTE Â SP,90367,2003.0,Elec - Distribution,1239106.0,1133687.0,11387000.0,25788.0,1288.0,87.66,254014000.0,128912666.66666667,254014000.0,0.081,8.19,6.45,0.0,229.0045733,185.2682294,1.0,880.1917702,8840.838509
108,Brazil,BANDEIRANTE ENERGIA S/A.,BANDEIRANTE Â SP,90367,2004.0,Elec - Distribution,1272529.0,1164452.0,12209000.0,25788.0,1214.0,87.66,323871000.0,119909000.0,443780000.0,0.092,7.13,6.11,0.0,372.0391583,185.2682294,1.0,959.1861614,10056.8369
109,Brazil,BANDEIRANTE ENERGIA S/A.,BANDEIRANTE Â SP,90367,2005.0,Elec - Distribution,1283387.0,1175375.0,10288572.0,25788.0,1216.0,87.66,441755000.0,117247000.0,559002000.0,0.102,8.0,6.49,0.0,404.8009734,185.2682294,1.0,966.5912829,8460.996711
110,Brazil,BANDEIRANTE ENERGIA S/A.,BANDEIRANTE Â SP,90367,2006.0,Elec - Distribution,1364666.0,1252268.0,7865000.0,25788.0,1102.0,87.66,2140530000.0,149582000.0,2290112000.0,0.1073,8.82,5.51,1.0,290.4231071,185.2682294,1.0,1136.359347,7137.023593
111,Brazil,BANDEIRANTE ENERGIA S/A.,BANDEIRANTE Â SP,90367,2007.0,Elec - Distribution,0.0,0.0,18694519.410000004,25788.0,4467.5208213000005,87.66,790042500.0,128912666.66666667,886727000.0,0.084125,10.829148458714284,9.7461116440625,0.0,194.8983470875,185.2682294,1.0,496.491874835,5290.267509449999
112,Belize ,BELIZE ELECTRICITY LIMITED ,BEL,207001,1992.0,Elec - Distribution ,0.0,0.0,267511.1666666667,0.0,297.1818181818182,140.24811782857145,17443333.333333332,30186909.09090909,51584666.666666664,0.12372727272727273,24.683333333333334,20.756666666666668,0.0,383.25,467.5,1.0,199.4704643909091,948.0706834818182
113,Belize ,BELIZE ELECTRICITY LIMITED ,BEL,207001,1993.0,Elec - Distribution ,0.0,0.0,267511.1666666667,0.0,297.1818181818182,140.24811782857145,17443333.333333332,30186909.09090909,51584666.666666664,0.12372727272727273,24.683333333333334,20.756666666666668,0.0,383.25,467.5,1.0,199.4704643909091,948.0706834818182
114,Belize ,BELIZE ELECTRICITY LIMITED ,BEL,207001,1994.0,Elec - Distribution ,0.0,0.0,267511.1666666667,0.0,297.1818181818182,140.24811782857145,17443333.333333332,30186909.09090909,51584666.666666664,0.12372727272727273,24.683333333333334,20.756666666666668,0.0,383.25,467.5,1.0,199.4704643909091,948.0706834818182
115,Belize ,BELIZE ELECTRICITY LIMITED ,BEL,207001,1995.0,Elec - Distribution ,0.0,0.0,267511.1666666667,0.0,297.1818181818182,140.24811782857145,17443333.333333332,30186909.09090909,51584666.666666664,0.12372727272727273,24.683333333333334,20.756666666666668,0.0,383.25,467.5,1.0,199.4704643909091,948.0706834818182
116,Belize ,BELIZE ELECTRICITY LIMITED ,BEL,207001,1996.0,Elec - Distribution ,43713.0,38553.0,159538.0,0.0,426.0,140.24811782857145,17443333.333333332,10457000.0,51584666.666666664,0.096,24.683333333333334,20.756666666666668,0.0,383.25,467.5,1.0,90.5,374.5023474
117,Belize ,BELIZE ELECTRICITY LIMITED ,BEL,207001,1997.0,Elec - Distribution ,46165.0,40553.0,172267.0,0.0,358.0,140.24811782857145,17443333.333333332,32594000.0,51584666.666666664,0.129,24.683333333333334,20.756666666666668,0.0,383.25,467.5,1.0,113.2765363,481.1927374
118,Belize ,BELIZE ELECTRICITY LIMITED ,BEL,207001,1998.0,Elec - Distribution ,48829.0,42735.0,186731.0,0.0,357.0,140.24811782857145,17443333.333333332,37700000.0,51584666.666666664,0.123,24.683333333333334,20.756666666666668,0.0,383.25,467.5,1.0,119.7058824,523.0560224
119,Belize ,BELIZE ELECTRICITY LIMITED ,BEL,207001,1999.0,Elec - Distribution ,50835.0,44745.0,198799.0,0.0,374.0,140.24811782857145,17443333.333333332,16703000.0,51584666.666666664,0.135,24.683333333333334,20.756666666666668,0.0,383.25,467.5,1.0,119.6390374,531.5481283
120,Belize ,BELIZE ELECTRICITY LIMITED ,BEL,207001,2000.0,Elec - Distribution ,53151.0,52632.0,229352.0,0.0,296.0,121.0085897,17443333.333333332,29754000.0,51584666.666666664,0.123,24.683333333333334,20.756666666666668,0.0,383.25,467.5,1.0,177.8108108,774.8378378
121,Belize ,BELIZE ELECTRICITY LIMITED ,BEL,207001,2001.0,Elec - Distribution ,57083.0,56599.0,256715.0,0.0,244.0,129.1930124,18315000.0,39029000.0,57344000.0,0.125,28.47,16.29,0.0,383.25,467.5,1.0,231.9631148,1052.110656
122,Belize ,BELIZE ELECTRICITY LIMITED ,BEL,207001,2002.0,Elec - Distribution ,59815.0,59362.0,278946.0,0.0,237.0,132.3926863,16020000.0,29095000.0,45115000.0,0.115,24.683333333333334,20.756666666666668,0.0,334.0,375.0,1.0,250.4725738,1176.987342
123,Belize ,BELIZE ELECTRICITY LIMITED ,BEL,207001,2003.0,Elec - Distribution ,63076.0,62544.0,307553.0,0.0,242.0,150.3463625,16847000.0,53964000.0,70811000.0,0.115,24.683333333333334,20.756666666666668,0.0,383.25,467.5,1.0,258.446281,1270.880165
124,Belize ,BELIZE ELECTRICITY LIMITED ,BEL,207001,2004.0,Elec - Distribution ,66081.0,65544.0,329977.0,0.0,248.0,148.5546272,16895000.0,25512000.0,42407000.0,0.127,24.683333333333334,20.756666666666668,0.0,334.0,425.0,1.0,264.2903226,1330.552419
125,Belize ,BELIZE ELECTRICITY LIMITED ,BEL,207001,2005.0,Elec - Distribution ,68635.0,68041.0,349726.0,0.0,244.0,138.4609619,17700000.0,25203000.0,42903000.0,0.134,36.5,36.7,0.0,383.25,467.5,1.0,278.8565574,1433.303279
126,Belize ,BELIZE ELECTRICITY LIMITED ,BEL,207002,2006.0,Elec - Distribution ,70957.0,70279.0,359593.0,0.0,243.0,161.7805848,18883000.0,32045000.0,50928000.0,0.139,9.08,9.28,0.0,420.0,530.0,1.0,289.2139918,1479.806584
127,Belize ,BELIZE ELECTRICITY LIMITED ,BEL,207002,2007.0,Elec - Distribution ,0.0,0.0,380937.0,0.0,297.1818181818182,140.24811782857145,17443333.333333332,30186909.09090909,51584666.666666664,0.12372727272727273,24.683333333333334,20.756666666666668,0.0,445.0,540.0,1.0,199.4704643909091,948.0706834818182
128,Brazil,BOA VISTA ENERGIA S.A.,BOVESA,90376,1997.0,Elec - Distribution,0.0,0.0,310311.1111111111,1543.875,172.0,80.13551942375,92560125.0,8490322.666666666,105231492.0,0.21387684155555553,40.94,68.95,0.0,127.23,232.69612145000002,0.0,320.25120855714283,2082.053194571429
129,Brazil,BOA VISTA ENERGIA S.A.,BOVESA,90376,1998.0,Elec - Distribution,0.0,0.0,244863.0,1543.875,172.0,80.13551942375,92560125.0,8490322.666666666,105231492.0,0.1902,99.36,73.56,0.961,133.72,232.69612145000002,0.0,320.25120855714283,2082.053194571429
130,Brazil,BOA VISTA ENERGIA S.A.,BOVESA,90376,1999.0,Elec - Distribution,47123.0,42724.0,248888.0,1336.0,192.0,29.49162818,98557000.0,8490322.666666666,113218000.0,0.1974,57.37,66.44,0.966,150.2075,153.425,0.0,222.5208333,1296.291667
131,Brazil,BOA VISTA ENERGIA S.A.,BOVESA,90376,2000.0,Elec - Distribution,48663.0,43620.0,281033.0,1374.0,109.0,30.44600573,108707000.0,8490322.666666666,115881000.0,0.1728,25.08,47.58,0.879,159.0375,156.7525,0.0,400.1834862,2578.284404
132,Brazil,BOA VISTA ENERGIA S.A.,BOVESA,90376,2001.0,Elec - Distribution,52147.0,45908.0,297655.0,1443.0,109.0,43.72891385,87332000.0,4200000.0,93639000.0,0.1921,22.66,38.39,0.863,174.3533333,159.1233333,0.0,421.1743119,2730.779817
133,Brazil,BOA VISTA ENERGIA S.A.,BOVESA,90376,2002.0,Elec - Distribution,54205.0,46981.0,320101.0,1469.0,107.0,85.28772776,64682000.0,6300000.0,76502000.0,0.211,12.83,28.61,0.85,197.63,182.9291667,0.0,439.0747664,2991.598131
134,Brazil,BOA VISTA ENERGIA S.A.,BOVESA,90376,2003.0,Elec - Distribution,59381.0,51781.0,333037.0,1573.0,216.0,96.05689137,131167000.0,8049000.0,147923000.0,0.2421,8.17,20.83,0.855,234.5783333,222.5175,0.0,239.7268519,1541.837963
135,Brazil,BOA VISTA ENERGIA S.A.,BOVESA,90376,2004.0,Elec - Distribution,61858.0,54155.0,353105.0,1680.0,213.0,108.1132032,98807000.0,10670000.0,116516000.0,0.2333,7.12,16.93,0.876,281.08,266.6,0.0,254.2488263,1657.769953
136,Brazil,BOA VISTA ENERGIA S.A.,BOVESA,90376,2005.0,Elec - Distribution,64138.0,55879.0,375118.0,1795.0,211.0,123.9797853,108820000.0,14392936.0,128433936.0,0.2227,16.48,42.63,0.871,336.02,363.97,0.0,264.8293839,1777.810427
137,Brazil,BOA VISTA ENERGIA S.A.,BOVESA,90376,2006.0,Elec - Distribution,66820.0,58293.0,339000.0,1681.0,219.0,123.98,42409000.0,7330000.0,49739000.0,0.263291574,12.38,30.71,0.989929695,341.6199895,356.2514716,0.0,320.25120855714283,2082.053194571429
138,Brazil,BOA VISTA ENERGIA S.A.,BOVESA,90376,2007.0,Elec - Distribution,0.0,0.0,310311.1111111111,1543.875,172.0,80.13551942375,92560125.0,8490322.666666666,105231492.0,0.21387684155555553,30.239000000000004,43.462999999999994,0.0,213.54766560999997,232.69612145000002,0.0,320.25120855714283,2082.053194571429
139,Venezuela,C.A. ELECTRICIDAD DE GUARENAS Y GUATIRE,ELEGGUA,208005,1994.0,Elec - Distribution,56513.0,0.0,473000.0,443.0,347.0,0.0,8602758333.333334,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,174.12934333333337,1363.112392
140,Venezuela,C.A. ELECTRICIDAD DE GUARENAS Y GUATIRE,ELEGGUA,208005,1995.0,Elec - Distribution,57268.0,52721.0,517000.0,465.0,316.265625,0.0,5079600000.0,0.0,0.0,0.1057,0.0,0.0,0.0,0.0,0.0,0.0,166.6984833,1634.701843
141,Venezuela,C.A. ELECTRICIDAD DE GUARENAS Y GUATIRE,ELEGGUA,208005,1996.0,Elec - Distribution,59527.0,54580.0,481000.0,474.0,316.265625,0.0,7674930000.0,0.0,0.0,0.158,0.0,0.0,0.0,0.0,0.0,0.0,172.5764537,1520.873475
142,Venezuela,C.A. ELECTRICIDAD DE GUARENAS Y GUATIRE,ELEGGUA,208005,1997.0,Elec - Distribution,63230.0,57745.0,528000.0,483.0,315.3515625,0.0,13053745000.0,0.0,0.0,0.1606,0.0,0.0,0.0,0.0,0.0,0.0,183.113093,1674.321813
143,Venezuela,C.A. ELECTRICIDAD DE GUARENAS Y GUATIRE,ELEGGUA,208005,1998.0,Elec - Distribution,0.0,0.0,599000.0,466.25,323.720703125,0.0,8602758333.333334,0.0,0.0,0.14504999999999998,0.0,0.0,0.0,0.0,0.0,0.0,174.12934333333337,1548.2523807500002
144,Venezuela,C.A. ELECTRICIDAD DE GUARENAS Y GUATIRE,ELEGGUA,208005,1999.0,Elec - Distribution,0.0,0.0,599000.0,466.25,323.720703125,0.0,8602758333.333334,0.0,0.0,0.14504999999999998,0.0,0.0,0.0,0.0,0.0,0.0,174.12934333333337,1548.2523807500002
145,Venezuela,C.A. ELECTRICIDAD DE GUARENAS Y GUATIRE,ELEGGUA,208005,2000.0,Elec - Distribution,90155.0,0.0,638000.0,466.25,323.720703125,0.0,8602758333.333334,0.0,0.0,0.14504999999999998,0.0,0.0,0.0,0.0,0.0,0.0,174.12934333333337,1548.2523807500002
146,Venezuela,C.A. ELECTRICIDAD DE GUARENAS Y GUATIRE,ELEGGUA,208005,2001.0,Elec - Distribution,92613.0,0.0,678000.0,466.25,323.720703125,0.0,8602758333.333334,0.0,0.0,0.14504999999999998,0.0,0.0,0.0,0.0,0.0,0.0,174.12934333333337,1548.2523807500002
147,Venezuela,C.A. ELECTRICIDAD DE GUARENAS Y GUATIRE,ELEGGUA,208005,2002.0,Elec - Distribution,93529.0,0.0,679000.0,466.25,323.720703125,0.0,8602758333.333334,0.0,0.0,0.14504999999999998,0.0,0.0,0.0,0.0,0.0,0.0,174.12934333333337,1548.2523807500002
148,Venezuela,C.A. ELECTRICIDAD DE GUARENAS Y GUATIRE,ELEGGUA,208005,2003.0,Elec - Distribution,86011.0,0.0,672000.0,466.25,323.720703125,0.0,8602758333.333334,0.0,0.0,0.14504999999999998,0.0,0.0,0.0,0.0,0.0,0.0,174.12934333333337,1548.2523807500002
149,Venezuela,C.A. ELECTRICIDAD DE GUARENAS Y GUATIRE,ELEGGUA,208005,2004.0,Elec - Distribution,90561.0,0.0,725000.0,466.25,323.720703125,0.0,8602758333.333334,0.0,0.0,0.14504999999999998,0.0,0.0,0.0,0.0,0.0,0.0,174.12934333333337,1548.2523807500002
150,Venezuela,C.A. ELECTRICIDAD DE GUARENAS Y GUATIRE,ELEGGUA,208005,2005.0,Elec - Distribution,0.0,0.0,599000.0,466.25,323.720703125,0.0,8602758333.333334,0.0,0.0,0.14504999999999998,0.0,0.0,0.0,0.0,0.0,0.0,174.12934333333337,1548.2523807500002
151,Venezuela,C.A. ELECTRICIDAD DE GUARENAS Y GUATIRE,ELEGGUA,208005,2006.0,Elec - Distribution,0.0,0.0,599000.0,466.25,323.720703125,0.0,8602758333.333334,0.0,0.0,0.14504999999999998,0.0,0.0,0.0,0.0,0.0,0.0,174.12934333333337,1548.2523807500002
152,Venezuela,C.A. ELECTRICIDAD DE VALENCIA ,ELEVAL,208006,1994.0,Elec - Distribution,92684.0,0.0,702476.0,485.0,407.0,0.0,7593185200.0,648720000.0,0.0,0.39424930140000003,0.0,0.0,0.0,18902.967753333334,27305.78316,0.0,190.47662945,1725.985258
153,Venezuela,C.A. ELECTRICIDAD DE VALENCIA ,ELEVAL,208006,1995.0,Elec - Distribution,89416.0,76045.0,733568.0,519.0,478.2722513,0.0,5183300000.0,648720000.0,0.0,0.436,0.0,0.0,0.0,18902.967753333334,27305.78316,0.0,158.9993979,1533.787499
154,Venezuela,C.A. ELECTRICIDAD DE VALENCIA ,ELEVAL,208006,1996.0,Elec - Distribution,91817.0,78156.0,788615.0,774.0,421.8591549,0.0,10059930000.0,648720000.0,0.0,0.4003,0.0,0.0,0.0,18902.967753333334,27305.78316,0.0,185.265625,1869.379841
155,Venezuela,C.A. ELECTRICIDAD DE VALENCIA ,ELEVAL,208006,1997.0,Elec - Distribution,96343.0,80895.0,859000.0,774.0,392.0,0.0,14031930000.0,648720000.0,0.0,0.3799,0.0,0.0,0.0,18902.967753333334,27305.78316,0.0,206.3647959,2191.326531
156,Venezuela,C.A. ELECTRICIDAD DE VALENCIA ,ELEVAL,208006,1998.0,Elec - Distribution,103863.0,87046.0,974000.0,774.0,412.0,0.0,1097580800.0,648720000.0,0.0,0.360892388,0.0,0.0,0.0,17077.88754,23133.14071,1.0,211.276699,2364.07767
157,Venezuela,C.A. ELECTRICIDAD DE VALENCIA ,ELEVAL,208006,1999.0,Elec - Distribution,104911.0,0.0,1024000.0,809.0,420.7428571,0.0,7593185200.0,648720000.0,0.0,0.39424930140000003,0.0,0.0,0.0,22287.53591,31478.42561,1.0,190.47662945,2433.790574
158,Venezuela,C.A. ELECTRICIDAD DE VALENCIA ,ELEVAL,208006,2000.0,Elec - Distribution,109668.0,0.0,1129000.0,937.0,446.0,0.0,7593185200.0,648720000.0,0.0,0.394154119,0.0,0.0,0.0,18902.967753333334,27305.78316,1.0,190.47662945,2531.390135
159,Venezuela,C.A. ELECTRICIDAD DE VALENCIA ,ELEVAL,208006,2001.0,Elec - Distribution,111334.0,0.0,1241000.0,724.5714285714286,446.0,0.0,7593185200.0,648720000.0,0.0,0.39424930140000003,0.0,0.0,0.0,18902.967753333334,27305.78316,1.0,190.47662945,2782.511211
160,Venezuela,C.A. ELECTRICIDAD DE VALENCIA ,ELEVAL,208006,2002.0,Elec - Distribution,114806.0,0.0,1252000.0,724.5714285714286,447.0,0.0,7593185200.0,648720000.0,0.0,0.39424930140000003,0.0,0.0,0.0,18902.967753333334,27305.78316,1.0,190.47662945,2800.894855
161,Venezuela,C.A. ELECTRICIDAD DE VALENCIA ,ELEVAL,208006,2003.0,Elec - Distribution,116395.0,0.0,1184000.0,724.5714285714286,429.0,0.0,7593185200.0,648720000.0,0.0,0.39424930140000003,0.0,0.0,0.0,18902.967753333334,27305.78316,1.0,190.47662945,2759.90676
162,Venezuela,C.A. ELECTRICIDAD DE VALENCIA ,ELEVAL,208006,2004.0,Elec - Distribution,117092.0,0.0,1311000.0,724.5714285714286,429.0,0.0,7593185200.0,648720000.0,0.0,0.39424930140000003,0.0,0.0,0.0,18902.967753333334,27305.78316,1.0,190.47662945,3055.944056
163,Venezuela,C.A. ELECTRICIDAD DE VALENCIA ,ELEVAL,208006,2005.0,Elec - Distribution,120557.0,0.0,1408000.0,724.5714285714286,427.0,0.0,7593185200.0,648720000.0,0.0,0.39424930140000003,0.0,0.0,0.0,18902.967753333334,27305.78316,1.0,190.47662945,3297.423888
164,Venezuela,C.A. ELECTRICIDAD DE VALENCIA ,ELEVAL,208006,2006.0,Elec - Distribution,0.0,0.0,1050554.9166666667,724.5714285714286,429.65618860833337,0.0,7593185200.0,648720000.0,0.0,0.39424930140000003,0.0,0.0,0.0,17343.47981,27305.78316,0.6666666666666666,190.47662945,2445.5348565
165,Venezuela,C.A. ENERGIA ELECTRICA DE BARQUISIMETO,ENELBAR,208012,1994.0,Elec - Distribution,0.0,0.0,2233000.0,4563.0,1125.25,0.0,1554060800.0,0.0,0.0,0.150356993,0.0,0.0,0.0,25209.30157,16425.94032,0.0,244.005597,1998.1332329999998
166,Venezuela,C.A. ENERGIA ELECTRICA DE BARQUISIMETO,ENELBAR,208012,1995.0,Elec - Distribution,0.0,0.0,2233000.0,4563.0,1125.25,0.0,1554060800.0,0.0,0.0,0.150356993,0.0,0.0,0.0,25209.30157,16425.94032,0.0,244.005597,1998.1332329999998
167,Venezuela,C.A. ENERGIA ELECTRICA DE BARQUISIMETO,ENELBAR,208012,1996.0,Elec - Distribution,0.0,0.0,2233000.0,4563.0,1125.25,0.0,1554060800.0,0.0,0.0,0.150356993,0.0,0.0,0.0,25209.30157,16425.94032,0.0,244.005597,1998.1332329999998
